"ID","CSys ID","X","Y","Z","2..Simcenter NASTRAN Case 1, 3..T2 Translation"
5299,0,0.0893479,0.464,-0.001825,0.
5300,0,0.0050023,0.468,-0.006003,0.
5301,0,0.0088742,0.468,-0.007163,0.
5302,0,0.012856,0.468,-0.007926,0.
5303,0,0.0168773,0.468,-0.008439,0.
5305,0,0.0249696,0.468,-0.008979,0.
5306,0,0.0290233,0.468,-0.009019,0.
5307,0,0.0330778,0.468,-0.008927,0.
5308,0,0.0371302,0.468,-0.008766,0.
5309,0,0.0411767,0.468,-0.008516,0.
5310,0,0.0452186,0.468,-0.008194,0.
5311,0,0.0492572,0.468,-0.007827,0.
5312,0,0.05329,0.468,-0.007401,0.
5313,0,0.057317,0.468,-0.00692,0.
5314,0,0.061339,0.468,-0.006395,0.
5315,0,0.0653565,0.468,-0.005835,0.
5316,0,0.0693703,0.468,-0.005251,0.
5317,0,0.0733797,0.468,-0.004644,0.
5318,0,0.0773823,0.468,-0.003993,0.
5319,0,0.0813783,0.468,-0.003304,0.
5320,0,0.0853683,0.468,-0.00258,0.
5321,0,0.089353,0.468,-0.001824,0.
5322,0,0.0050074,0.472,-0.006002,0.
5323,0,0.0088792,0.472,-0.007163,0.
5324,0,0.0128611,0.472,-0.007926,0.
5325,0,0.0168824,0.472,-0.008439,0.
5327,0,0.0249747,0.472,-0.008979,0.
5328,0,0.0290284,0.472,-0.009019,0.
5329,0,0.0330829,0.472,-0.008927,0.
5330,0,0.0371352,0.472,-0.008766,0.
5331,0,0.0411818,0.472,-0.008516,0.
5332,0,0.0452237,0.472,-0.008194,0.
5333,0,0.0492623,0.472,-0.007827,0.
5334,0,0.0532951,0.472,-0.0074,0.
5335,0,0.0573221,0.472,-0.00692,0.
5336,0,0.0613441,0.472,-0.006395,0.
5337,0,0.0653616,0.472,-0.005835,0.
5338,0,0.0693754,0.472,-0.005251,0.
5339,0,0.0733848,0.472,-0.004643,0.
5340,0,0.0773873,0.472,-0.003993,0.
5341,0,0.0813834,0.472,-0.003304,0.
5342,0,0.0853734,0.472,-0.00258,0.
5343,0,0.089358,0.472,-0.001824,0.
5344,0,0.0050125,0.476,-0.006002,0.
5345,0,0.0088843,0.476,-0.007163,0.
5346,0,0.0128661,0.476,-0.007926,0.
5347,0,0.0168874,0.476,-0.008439,0.
5349,0,0.0249798,0.476,-0.008979,0.
5350,0,0.0290334,0.476,-0.009019,0.
5351,0,0.033088,0.476,-0.008927,0.
5352,0,0.0371403,0.476,-0.008766,0.
5353,0,0.0411869,0.476,-0.008516,0.
5354,0,0.0452288,0.476,-0.008194,0.
5355,0,0.0492674,0.476,-0.007827,0.
5356,0,0.0533001,0.476,-0.0074,0.
5357,0,0.0573272,0.476,-0.00692,0.
5358,0,0.0613491,0.476,-0.006395,0.
5359,0,0.0653667,0.476,-0.005835,0.
5360,0,0.0693805,0.476,-0.005251,0.
5361,0,0.0733899,0.476,-0.004643,0.
5362,0,0.0773924,0.476,-0.003993,0.
5363,0,0.0813884,0.476,-0.003304,0.
5364,0,0.0853785,0.476,-0.002579,0.
5365,0,0.0893631,0.476,-0.001824,0.
5366,0,0.0050176,0.48,-0.006002,0.
5367,0,0.0088894,0.48,-0.007163,0.
5368,0,0.0128712,0.48,-0.007926,0.
5371,0,0.0249849,0.48,-0.008979,0.
5373,0,0.033093,0.48,-0.008927,0.
5374,0,0.0371454,0.48,-0.008766,0.
5376,0,0.0452339,0.48,-0.008194,0.
5377,0,0.0492724,0.48,-0.007827,0.
5378,0,0.0533052,0.48,-0.0074,0.
5385,0,0.0813935,0.48,-0.003304,0.
5388,0,0.0050226,0.484,-0.006002,0.
5389,0,0.0088945,0.484,-0.007163,0.
5390,0,0.0128763,0.484,-0.007926,0.
5391,0,0.0168976,0.484,-0.008439,0.
5393,0,0.0249899,0.484,-0.008978,0.
5394,0,0.0290436,0.484,-0.009019,0.
5395,0,0.0330981,0.484,-0.008926,0.
5396,0,0.0371505,0.484,-0.008766,0.
5397,0,0.041197,0.484,-0.008516,0.
5398,0,0.0452389,0.484,-0.008194,0.
5399,0,0.0492775,0.484,-0.007827,0.
5400,0,0.0533103,0.484,-0.0074,0.
5401,0,0.0573373,0.484,-0.00692,0.
5402,0,0.0613593,0.484,-0.006394,0.
5403,0,0.0653768,0.484,-0.005835,0.
5404,0,0.0693906,0.484,-0.005251,0.
5405,0,0.0734,0.484,-0.004643,0.
5406,0,0.0774025,0.484,-0.003993,0.
5407,0,0.0813986,0.484,-0.003304,0.
5408,0,0.0853886,0.484,-0.002579,0.
5409,0,0.0893732,0.484,-0.001824,0.
5410,0,0.0050277,0.488,-0.006002,0.
5411,0,0.0088995,0.488,-0.007163,0.
5412,0,0.0128813,0.488,-0.007926,0.
5413,0,0.0169027,0.488,-0.008439,0.
5415,0,0.024995,0.488,-0.008978,0.
5416,0,0.0290486,0.488,-0.009019,0.
5417,0,0.0331032,0.488,-0.008926,0.
5418,0,0.0371555,0.488,-0.008766,0.
5419,0,0.0412021,0.488,-0.008516,0.
5420,0,0.045244,0.488,-0.008194,0.
5421,0,0.0492826,0.488,-0.007827,0.
5422,0,0.0533153,0.488,-0.0074,0.
5423,0,0.0573424,0.488,-0.00692,0.
5424,0,0.0613643,0.488,-0.006394,0.
5425,0,0.0653819,0.488,-0.005835,0.
5426,0,0.0693957,0.488,-0.005251,0.
5427,0,0.0734051,0.488,-0.004643,0.
5428,0,0.0774076,0.488,-0.003993,0.
5429,0,0.0814036,0.488,-0.003304,0.
5430,0,0.0853937,0.488,-0.002579,0.
5431,0,0.0893783,0.488,-0.001824,0.
5432,0,0.0050328,0.492,-0.006002,0.
5433,0,0.0089046,0.492,-0.007163,0.
5434,0,0.0128864,0.492,-0.007926,0.
5435,0,0.0169077,0.492,-0.008439,0.
5437,0,0.0250001,0.492,-0.008978,0.
5438,0,0.0290537,0.492,-0.009019,0.
5439,0,0.0331082,0.492,-0.008926,0.
5440,0,0.0371606,0.492,-0.008766,0.
5441,0,0.0412072,0.492,-0.008516,0.
5442,0,0.0452491,0.492,-0.008194,0.
5443,0,0.0492876,0.492,-0.007826,0.
5444,0,0.0533204,0.492,-0.0074,0.
5445,0,0.0573475,0.492,-0.006919,0.
5446,0,0.0613694,0.492,-0.006394,0.
5447,0,0.0653869,0.492,-0.005835,0.
5448,0,0.0694007,0.492,-0.005251,0.
5449,0,0.0734101,0.492,-0.004643,0.
5450,0,0.0774127,0.492,-0.003993,0.
5451,0,0.0814087,0.492,-0.003304,0.
5452,0,0.0853988,0.492,-0.002579,0.
5453,0,0.0893834,0.492,-0.001824,0.
5454,0,0.0050378,0.496,-0.006002,0.
5455,0,0.0089097,0.496,-0.007163,0.
5456,0,0.0128915,0.496,-0.007926,0.
5457,0,0.0169128,0.496,-0.008439,0.
5459,0,0.0250051,0.496,-0.008978,0.
5460,0,0.0290588,0.496,-0.009018,0.
5461,0,0.0331133,0.496,-0.008926,0.
5462,0,0.0371657,0.496,-0.008766,0.
5463,0,0.0412122,0.496,-0.008516,0.
5464,0,0.0452541,0.496,-0.008194,0.
5465,0,0.0492927,0.496,-0.007826,0.
5466,0,0.0533255,0.496,-0.0074,0.
5467,0,0.0573525,0.496,-0.006919,0.
5468,0,0.0613745,0.496,-0.006394,0.
5469,0,0.065392,0.496,-0.005835,0.
5470,0,0.0694058,0.496,-0.005251,0.
5471,0,0.0734152,0.496,-0.004643,0.
5472,0,0.0774177,0.496,-0.003993,0.
5473,0,0.0814138,0.496,-0.003304,0.
5474,0,0.0854038,0.496,-0.002579,0.
5475,0,0.0893885,0.496,-0.001824,0.
5476,0,0.0050429,0.5,-0.006002,0.
5477,0,0.0089147,0.5,-0.007163,0.
5478,0,0.0128965,0.5,-0.007926,0.
5479,0,0.0169179,0.5,-0.008439,0.
5481,0,0.0250102,0.5,-0.008978,0.
5482,0,0.0290638,0.5,-0.009018,0.
5483,0,0.0331184,0.5,-0.008926,0.
5484,0,0.0371707,0.5,-0.008766,0.
5485,0,0.0412173,0.5,-0.008516,0.
5486,0,0.0452592,0.5,-0.008194,0.
5487,0,0.0492978,0.5,-0.007826,0.
5488,0,0.0533306,0.5,-0.0074,0.
5489,0,0.0573576,0.5,-0.006919,0.
5490,0,0.0613796,0.5,-0.006394,0.
5491,0,0.0653971,0.5,-0.005835,0.
5492,0,0.0694109,0.5,-0.005251,0.
5493,0,0.0734203,0.5,-0.004643,0.
5494,0,0.0774228,0.5,-0.003993,0.
5495,0,0.0814188,0.5,-0.003303,0.
5496,0,0.0854089,0.5,-0.002579,0.
5497,0,0.0893935,0.5,-0.001824,0.
5498,0,0.005048,0.504,-0.006002,0.
5499,0,0.0089198,0.504,-0.007163,0.
5500,0,0.0129016,0.504,-0.007926,0.
5501,0,0.0169229,0.504,-0.008439,0.
5503,0,0.0250153,0.504,-0.008978,0.
5504,0,0.0290689,0.504,-0.009018,0.
5505,0,0.0331234,0.504,-0.008926,0.
5506,0,0.0371758,0.504,-0.008766,0.
5507,0,0.0412224,0.504,-0.008516,0.
5508,0,0.0452643,0.504,-0.008193,0.
5509,0,0.0493029,0.504,-0.007826,0.
5510,0,0.0533356,0.504,-0.0074,0.
5511,0,0.0573627,0.504,-0.006919,0.
5512,0,0.0613846,0.504,-0.006394,0.
5513,0,0.0654022,0.504,-0.005835,0.
5514,0,0.0694159,0.504,-0.005251,0.
5515,0,0.0734254,0.504,-0.004643,0.
5516,0,0.0774279,0.504,-0.003993,0.
5517,0,0.0814239,0.504,-0.003303,0.
5518,0,0.085414,0.504,-0.002579,0.
5519,0,0.0893986,0.504,-0.001824,0.
5520,0,0.005053,0.508,-0.006002,0.
5521,0,0.0089249,0.508,-0.007163,0.
5522,0,0.0129067,0.508,-0.007926,0.
5523,0,0.016928,0.508,-0.008439,0.
5525,0,0.0250203,0.508,-0.008978,0.
5526,0,0.029074,0.508,-0.009018,0.
5527,0,0.0331285,0.508,-0.008926,0.
5528,0,0.0371809,0.508,-0.008765,0.
5529,0,0.0412275,0.508,-0.008516,0.
5530,0,0.0452693,0.508,-0.008193,0.
5531,0,0.0493079,0.508,-0.007826,0.
5532,0,0.0533407,0.508,-0.0074,0.
5533,0,0.0573677,0.508,-0.006919,0.
5534,0,0.0613897,0.508,-0.006394,0.
5535,0,0.0654072,0.508,-0.005835,0.
5536,0,0.069421,0.508,-0.005251,0.
5537,0,0.0734304,0.508,-0.004643,0.
5538,0,0.077433,0.508,-0.003993,0.
5539,0,0.081429,0.508,-0.003303,0.
5540,0,0.085419,0.508,-0.002579,0.
5541,0,0.0894037,0.508,-0.001824,0.
5542,0,0.0050581,0.512,-0.006002,0.
5543,0,0.0089299,0.512,-0.007163,0.
5544,0,0.0129118,0.512,-0.007926,0.
5545,0,0.0169331,0.512,-0.008439,0.
5547,0,0.0250254,0.512,-0.008978,0.
5548,0,0.0290791,0.512,-0.009018,0.
5549,0,0.0331336,0.512,-0.008926,0.
5550,0,0.0371859,0.512,-0.008765,0.
5551,0,0.0412325,0.512,-0.008516,0.
5552,0,0.0452744,0.512,-0.008193,0.
5553,0,0.049313,0.512,-0.007826,0.
5554,0,0.0533458,0.512,-0.0074,0.
5555,0,0.0573728,0.512,-0.006919,0.
5556,0,0.0613948,0.512,-0.006394,0.
5557,0,0.0654123,0.512,-0.005835,0.
5558,0,0.0694261,0.512,-0.005251,0.
5559,0,0.0734355,0.512,-0.004643,0.
5560,0,0.077438,0.512,-0.003993,0.
5561,0,0.0814341,0.512,-0.003303,0.
5562,0,0.0854241,0.512,-0.002579,0.
5563,0,0.0894087,0.512,-0.001824,0.
5564,0,0.0050632,0.516,-0.006002,0.
5565,0,0.008935,0.516,-0.007163,0.
5566,0,0.0129168,0.516,-0.007926,0.
5567,0,0.0169381,0.516,-0.008439,0.
5569,0,0.0250305,0.516,-0.008978,0.
5570,0,0.0290841,0.516,-0.009018,0.
5571,0,0.0331387,0.516,-0.008926,0.
5572,0,0.037191,0.516,-0.008765,0.
5573,0,0.0412376,0.516,-0.008516,0.
5574,0,0.0452795,0.516,-0.008193,0.
5575,0,0.0493181,0.516,-0.007826,0.
5576,0,0.0533508,0.516,-0.0074,0.
5577,0,0.0573779,0.516,-0.006919,0.
5578,0,0.0613998,0.516,-0.006394,0.
5579,0,0.0654174,0.516,-0.005834,0.
5580,0,0.0694312,0.516,-0.005251,0.
5581,0,0.0734406,0.516,-0.004643,0.
5582,0,0.0774431,0.516,-0.003993,0.
5583,0,0.0814391,0.516,-0.003303,0.
5584,0,0.0854292,0.516,-0.002579,0.
5585,0,0.0894138,0.516,-0.001824,0.
5586,0,0.0050683,0.52,-0.006002,0.
5587,0,0.0089401,0.52,-0.007162,0.
5588,0,0.0129219,0.52,-0.007925,0.
5589,0,0.0169432,0.52,-0.008439,0.
5591,0,0.0250356,0.52,-0.008978,0.
5592,0,0.0290892,0.52,-0.009018,0.
5593,0,0.0331437,0.52,-0.008926,0.
5594,0,0.0371961,0.52,-0.008765,0.
5595,0,0.0412427,0.52,-0.008516,0.
5596,0,0.0452846,0.52,-0.008193,0.
5597,0,0.0493231,0.52,-0.007826,0.
5598,0,0.0533559,0.52,-0.0074,0.
5599,0,0.0573829,0.52,-0.006919,0.
5600,0,0.0614049,0.52,-0.006394,0.
5601,0,0.0654224,0.52,-0.005834,0.
5602,0,0.0694362,0.52,-0.005251,0.
5603,0,0.0734456,0.52,-0.004643,0.
5604,0,0.0774482,0.52,-0.003993,0.
5605,0,0.0814442,0.52,-0.003303,0.
5606,0,0.0854343,0.52,-0.002579,0.
5607,0,0.0894189,0.52,-0.001824,0.
5608,0,0.0050733,0.524,-0.006002,0.
5609,0,0.0089452,0.524,-0.007162,0.
5610,0,0.012927,0.524,-0.007925,0.
5611,0,0.0169483,0.524,-0.008439,0.
5613,0,0.0250406,0.524,-0.008978,0.
5614,0,0.0290943,0.524,-0.009018,0.
5615,0,0.0331488,0.524,-0.008926,0.
5616,0,0.0372012,0.524,-0.008765,0.
5617,0,0.0412477,0.524,-0.008516,0.
5618,0,0.0452896,0.524,-0.008193,0.
5619,0,0.0493282,0.524,-0.007826,0.
5620,0,0.053361,0.524,-0.0074,0.
5621,0,0.057388,0.524,-0.006919,0.
5622,0,0.06141,0.524,-0.006394,0.
5623,0,0.0654275,0.524,-0.005834,0.
5624,0,0.0694413,0.524,-0.005251,0.
5625,0,0.0734507,0.524,-0.004643,0.
5626,0,0.0774532,0.524,-0.003993,0.
5627,0,0.0814493,0.524,-0.003303,0.
5628,0,0.0854393,0.524,-0.002579,0.
5629,0,0.0894239,0.524,-0.001824,0.
5630,0,0.0050784,0.528,-0.006002,0.
5631,0,0.0089502,0.528,-0.007162,0.
5632,0,0.012932,0.528,-0.007925,0.
5633,0,0.0169534,0.528,-0.008439,0.
5635,0,0.0250457,0.528,-0.008978,0.
5636,0,0.0290993,0.528,-0.009018,0.
5637,0,0.0331539,0.528,-0.008926,0.
5638,0,0.0372062,0.528,-0.008765,0.
5639,0,0.0412528,0.528,-0.008516,0.
5640,0,0.0452947,0.528,-0.008193,0.
5641,0,0.0493333,0.528,-0.007826,0.
5642,0,0.053366,0.528,-0.0074,0.
5643,0,0.0573931,0.528,-0.006919,0.
5644,0,0.061415,0.528,-0.006394,0.
5645,0,0.0654326,0.528,-0.005834,0.
5646,0,0.0694464,0.528,-0.005251,0.
5647,0,0.0734558,0.528,-0.004643,0.
5648,0,0.0774583,0.528,-0.003992,0.
5649,0,0.0814543,0.528,-0.003303,0.
5650,0,0.0854444,0.528,-0.002579,0.
5651,0,0.089429,0.528,-0.001824,0.
5652,0,0.0050835,0.532,-0.006002,0.
5653,0,0.0089553,0.532,-0.007162,0.
5654,0,0.0129371,0.532,-0.007925,0.
5655,0,0.0169584,0.532,-0.008439,0.
5657,0,0.0250508,0.532,-0.008978,0.
5658,0,0.0291044,0.532,-0.009018,0.
5659,0,0.0331589,0.532,-0.008926,0.
5660,0,0.0372113,0.532,-0.008765,0.
5661,0,0.0412579,0.532,-0.008516,0.
5662,0,0.0452998,0.532,-0.008193,0.
5663,0,0.0493383,0.532,-0.007826,0.
5664,0,0.0533711,0.532,-0.0074,0.
5665,0,0.0573982,0.532,-0.006919,0.
5666,0,0.0614201,0.532,-0.006394,0.
5667,0,0.0654377,0.532,-0.005834,0.
5668,0,0.0694514,0.532,-0.005251,0.
5669,0,0.0734608,0.532,-0.004643,0.
5670,0,0.0774634,0.532,-0.003992,0.
5671,0,0.0814594,0.532,-0.003303,0.
5672,0,0.0854495,0.532,-0.002579,0.
5673,0,0.0894341,0.532,-0.001824,0.
5674,0,0.0050885,0.536,-0.006002,0.
5675,0,0.0089604,0.536,-0.007162,0.
5676,0,0.0129422,0.536,-0.007925,0.
5677,0,0.0169635,0.536,-0.008438,0.
5679,0,0.0250558,0.536,-0.008978,0.
5680,0,0.0291095,0.536,-0.009018,0.
5681,0,0.033164,0.536,-0.008926,0.
5682,0,0.0372164,0.536,-0.008765,0.
5683,0,0.0412629,0.536,-0.008516,0.
5684,0,0.0453048,0.536,-0.008193,0.
5685,0,0.0493434,0.536,-0.007826,0.
5686,0,0.0533762,0.536,-0.0074,0.
5687,0,0.0574032,0.536,-0.006919,0.
5688,0,0.0614252,0.536,-0.006394,0.
5689,0,0.0654427,0.536,-0.005834,0.
5690,0,0.0694565,0.536,-0.005251,0.
5691,0,0.0734659,0.536,-0.004643,0.
5692,0,0.0774684,0.536,-0.003992,0.
5693,0,0.0814645,0.536,-0.003303,0.
5694,0,0.0854545,0.536,-0.002579,0.
5695,0,0.0894392,0.536,-0.001823,0.
5697,0,0.0089654,0.54,-0.007162,0.
5698,0,0.0129472,0.54,-0.007925,0.
5701,0,0.0250609,0.54,-0.008978,0.
5703,0,0.0331691,0.54,-0.008926,0.
5704,0,0.0372214,0.54,-0.008765,0.
5706,0,0.0453099,0.54,-0.008193,0.
5707,0,0.0493485,0.54,-0.007826,0.
5708,0,0.0533813,0.54,-0.0074,0.
5715,0,0.0814695,0.54,-0.003303,0.
5718,0,0.0050987,0.544,-0.006001,0.
5719,0,0.0089705,0.544,-0.007162,0.
5720,0,0.0129523,0.544,-0.007925,0.
5721,0,0.0169736,0.544,-0.008438,0.
5723,0,0.025066,0.544,-0.008978,0.
5724,0,0.0291196,0.544,-0.009018,0.
5725,0,0.0331742,0.544,-0.008926,0.
5726,0,0.0372265,0.544,-0.008765,0.
5727,0,0.0412731,0.544,-0.008515,0.
5728,0,0.045315,0.544,-0.008193,0.
5729,0,0.0493536,0.544,-0.007826,0.
5730,0,0.0533863,0.544,-0.007399,0.
5731,0,0.0574134,0.544,-0.006919,0.
5732,0,0.0614353,0.544,-0.006394,0.
5733,0,0.0654529,0.544,-0.005834,0.
5734,0,0.0694666,0.544,-0.00525,0.
5735,0,0.0734761,0.544,-0.004642,0.
5736,0,0.0774786,0.544,-0.003992,0.
5737,0,0.0814746,0.544,-0.003303,0.
5738,0,0.0854647,0.544,-0.002578,0.
5739,0,0.0894493,0.544,-0.001823,0.
5740,0,0.0051037,0.548,-0.006001,0.
5741,0,0.0089756,0.548,-0.007162,0.
5742,0,0.0129574,0.548,-0.007925,0.
5743,0,0.0169787,0.548,-0.008438,0.
5745,0,0.025071,0.548,-0.008978,0.
5746,0,0.0291247,0.548,-0.009018,0.
5747,0,0.0331792,0.548,-0.008926,0.
5748,0,0.0372316,0.548,-0.008765,0.
5749,0,0.0412782,0.548,-0.008515,0.
5750,0,0.04532,0.548,-0.008193,0.
5751,0,0.0493586,0.548,-0.007826,0.
5752,0,0.0533914,0.548,-0.007399,0.
5753,0,0.0574184,0.548,-0.006919,0.
5754,0,0.0614404,0.548,-0.006393,0.
5755,0,0.0654579,0.548,-0.005834,0.
5756,0,0.0694717,0.548,-0.00525,0.
5757,0,0.0734811,0.548,-0.004642,0.
5758,0,0.0774837,0.548,-0.003992,0.
5759,0,0.0814797,0.548,-0.003303,0.
5760,0,0.0854697,0.548,-0.002578,0.
5761,0,0.0894544,0.548,-0.001823,0.
5762,0,0.0051088,0.552,-0.006001,0.
5763,0,0.0089806,0.552,-0.007162,0.
5764,0,0.0129625,0.552,-0.007925,0.
5765,0,0.0169838,0.552,-0.008438,0.
5767,0,0.0250761,0.552,-0.008978,0.
5768,0,0.0291298,0.552,-0.009018,0.
5769,0,0.0331843,0.552,-0.008926,0.
5770,0,0.0372366,0.552,-0.008765,0.
5771,0,0.0412832,0.552,-0.008515,0.
5772,0,0.0453251,0.552,-0.008193,0.
5773,0,0.0493637,0.552,-0.007826,0.
5774,0,0.0533965,0.552,-0.007399,0.
5775,0,0.0574235,0.552,-0.006919,0.
5776,0,0.0614455,0.552,-0.006393,0.
5777,0,0.065463,0.552,-0.005834,0.
5778,0,0.0694768,0.552,-0.00525,0.
5779,0,0.0734862,0.552,-0.004642,0.
5780,0,0.0774887,0.552,-0.003992,0.
5781,0,0.0814848,0.552,-0.003303,0.
5782,0,0.0854748,0.552,-0.002578,0.
5783,0,0.0894594,0.552,-0.001823,0.
5784,0,0.0051139,0.556,-0.006001,0.
5785,0,0.0089857,0.556,-0.007162,0.
5786,0,0.0129675,0.556,-0.007925,0.
5787,0,0.0169888,0.556,-0.008438,0.
5789,0,0.0250812,0.556,-0.008977,0.
5790,0,0.0291348,0.556,-0.009018,0.
5791,0,0.0331894,0.556,-0.008925,0.
5792,0,0.0372417,0.556,-0.008765,0.
5793,0,0.0412883,0.556,-0.008515,0.
5794,0,0.0453302,0.556,-0.008193,0.
5795,0,0.0493688,0.556,-0.007826,0.
5796,0,0.0534015,0.556,-0.007399,0.
5797,0,0.0574286,0.556,-0.006919,0.
5798,0,0.0614505,0.556,-0.006393,0.
5799,0,0.0654681,0.556,-0.005834,0.
5800,0,0.0694819,0.556,-0.00525,0.
5801,0,0.0734913,0.556,-0.004642,0.
5802,0,0.0774938,0.556,-0.003992,0.
5803,0,0.0814898,0.556,-0.003303,0.
5804,0,0.0854799,0.556,-0.002578,0.
5805,0,0.0894645,0.556,-0.001823,0.
5806,0,0.005119,0.56,-0.006001,0.
5807,0,0.0089908,0.56,-0.007162,0.
5808,0,0.0129726,0.56,-0.007925,0.
5809,0,0.0169939,0.56,-0.008438,0.
5811,0,0.0250863,0.56,-0.008977,0.
5812,0,0.0291399,0.56,-0.009018,0.
5813,0,0.0331944,0.56,-0.008925,0.
5814,0,0.0372468,0.56,-0.008765,0.
5815,0,0.0412934,0.56,-0.008515,0.
5816,0,0.0453353,0.56,-0.008193,0.
5817,0,0.0493738,0.56,-0.007825,0.
5818,0,0.0534066,0.56,-0.007399,0.
5819,0,0.0574336,0.56,-0.006918,0.
5820,0,0.0614556,0.56,-0.006393,0.
5821,0,0.0654731,0.56,-0.005834,0.
5822,0,0.0694869,0.56,-0.00525,0.
5823,0,0.0734963,0.56,-0.004642,0.
5824,0,0.0774989,0.56,-0.003992,0.
5825,0,0.0814949,0.56,-0.003303,0.
5826,0,0.085485,0.56,-0.002578,0.
5827,0,0.0894696,0.56,-0.001823,0.
5828,0,0.005124,0.564,-0.006001,0.
5829,0,0.0089959,0.564,-0.007162,0.
5830,0,0.0129777,0.564,-0.007925,0.
5831,0,0.016999,0.564,-0.008438,0.
5833,0,0.0250913,0.564,-0.008977,0.
5834,0,0.029145,0.564,-0.009018,0.
5835,0,0.0331995,0.564,-0.008925,0.
5836,0,0.0372519,0.564,-0.008765,0.
5837,0,0.0412984,0.564,-0.008515,0.
5838,0,0.0453403,0.564,-0.008193,0.
5839,0,0.0493789,0.564,-0.007825,0.
5840,0,0.0534117,0.564,-0.007399,0.
5841,0,0.0574387,0.564,-0.006918,0.
5842,0,0.0614607,0.564,-0.006393,0.
5843,0,0.0654782,0.564,-0.005834,0.
5844,0,0.069492,0.564,-0.00525,0.
5845,0,0.0735014,0.564,-0.004642,0.
5846,0,0.0775039,0.564,-0.003992,0.
5847,0,0.0815,0.564,-0.003303,0.
5848,0,0.08549,0.564,-0.002578,0.
5849,0,0.0894746,0.564,-0.001823,0.
5850,0,0.0051291,0.568,-0.006001,0.
5851,0,0.0090009,0.568,-0.007162,0.
5852,0,0.0129827,0.568,-0.007925,0.
5853,0,0.0170041,0.568,-0.008438,0.
5855,0,0.0250964,0.568,-0.008977,0.
5856,0,0.02915,0.568,-0.009017,0.
5857,0,0.0332046,0.568,-0.008925,0.
5858,0,0.0372569,0.568,-0.008765,0.
5859,0,0.0413035,0.568,-0.008515,0.
5860,0,0.0453454,0.568,-0.008193,0.
5861,0,0.049384,0.568,-0.007825,0.
5862,0,0.0534168,0.568,-0.007399,0.
5863,0,0.0574438,0.568,-0.006918,0.
5864,0,0.0614657,0.568,-0.006393,0.
5865,0,0.0654833,0.568,-0.005834,0.
5866,0,0.0694971,0.568,-0.00525,0.
5867,0,0.0735065,0.568,-0.004642,0.
5868,0,0.077509,0.568,-0.003992,0.
5869,0,0.081505,0.568,-0.003303,0.
5870,0,0.0854951,0.568,-0.002578,0.
5871,0,0.0894797,0.568,-0.001823,0.
5872,0,0.0051342,0.572,-0.006001,0.
5873,0,0.009006,0.572,-0.007162,0.
5874,0,0.0129878,0.572,-0.007925,0.
5875,0,0.0170091,0.572,-0.008438,0.
5877,0,0.0251015,0.572,-0.008977,0.
5878,0,0.0291551,0.572,-0.009017,0.
5879,0,0.0332096,0.572,-0.008925,0.
5880,0,0.037262,0.572,-0.008765,0.
5881,0,0.0413086,0.572,-0.008515,0.
5882,0,0.0453505,0.572,-0.008193,0.
5883,0,0.049389,0.572,-0.007825,0.
5884,0,0.0534218,0.572,-0.007399,0.
5885,0,0.0574489,0.572,-0.006918,0.
5886,0,0.0614708,0.572,-0.006393,0.
5887,0,0.0654884,0.572,-0.005834,0.
5888,0,0.0695021,0.572,-0.00525,0.
5889,0,0.0735116,0.572,-0.004642,0.
5890,0,0.0775141,0.572,-0.003992,0.
5891,0,0.0815101,0.572,-0.003302,0.
5892,0,0.0855002,0.572,-0.002578,0.
5893,0,0.0894848,0.572,-0.001823,0.
5894,0,0.0051392,0.576,-0.006001,0.
5895,0,0.0090111,0.576,-0.007162,0.
5896,0,0.0129929,0.576,-0.007925,0.
5897,0,0.0170142,0.576,-0.008438,0.
5899,0,0.0251065,0.576,-0.008977,0.
5900,0,0.0291602,0.576,-0.009017,0.
5901,0,0.0332147,0.576,-0.008925,0.
5902,0,0.0372671,0.576,-0.008764,0.
5903,0,0.0413136,0.576,-0.008515,0.
5904,0,0.0453555,0.576,-0.008192,0.
5905,0,0.0493941,0.576,-0.007825,0.
5906,0,0.0534269,0.576,-0.007399,0.
5907,0,0.0574539,0.576,-0.006918,0.
5908,0,0.0614759,0.576,-0.006393,0.
5909,0,0.0654934,0.576,-0.005834,0.
5910,0,0.0695072,0.576,-0.00525,0.
5911,0,0.0735166,0.576,-0.004642,0.
5912,0,0.0775191,0.576,-0.003992,0.
5913,0,0.0815152,0.576,-0.003302,0.
5914,0,0.0855052,0.576,-0.002578,0.
5915,0,0.0894899,0.576,-0.001823,0.
5916,0,0.0051443,0.58,-0.006001,0.
5917,0,0.0090161,0.58,-0.007162,0.
5918,0,0.0129979,0.58,-0.007925,0.
5919,0,0.0170193,0.58,-0.008438,0.
5921,0,0.0251116,0.58,-0.008977,0.
5922,0,0.0291652,0.58,-0.009017,0.
5923,0,0.0332198,0.58,-0.008925,0.
5924,0,0.0372721,0.58,-0.008764,0.
5925,0,0.0413187,0.58,-0.008515,0.
5926,0,0.0453606,0.58,-0.008192,0.
5927,0,0.0493992,0.58,-0.007825,0.
5928,0,0.053432,0.58,-0.007399,0.
5929,0,0.057459,0.58,-0.006918,0.
5930,0,0.061481,0.58,-0.006393,0.
5931,0,0.0654985,0.58,-0.005834,0.
5932,0,0.0695123,0.58,-0.00525,0.
5933,0,0.0735217,0.58,-0.004642,0.
