Format Version,1.23,Take Name,State02_GVT_001,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2020-08-16 12.46.10.427 PM,Total Frames in Take,4857,Total Exported Frames,4857,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2690,11.208333,-0.280029,0.217904,-0.182231,-0.280003,0.217934,-0.123633,-0.279966,0.217115,-0.062620,-0.279166,0.215867,-0.002973,-0.278614,0.214615,0.062103,-0.278303,0.213330,0.118870,-0.278000,0.211105,0.179925,-0.277903,0.208802,0.237904,-0.277310,0.205879,0.300453,-0.276436,0.202499,0.357612,-0.278427,0.200956,0.402016,-0.237155,0.216547,-0.190132,-0.236755,0.216785,-0.127793,-0.235960,0.216234,-0.070223,-0.235977,0.214977,-0.006073,-0.235245,0.213698,0.054430,-0.235138,0.212349,0.115502,-0.235511,0.209603,0.184792,-0.234901,0.208322,0.227847,-0.235299,0.205771,0.293473,-0.234294,0.202727,0.352660,,,,-0.255573,0.270160,-0.220246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233251,0.199796,0.405894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2691,11.212500,-0.280017,0.217875,-0.182254,-0.279979,0.217920,-0.123640,-0.279958,0.217102,-0.062595,-0.279156,0.215820,-0.002984,-0.278594,0.214542,0.062080,-0.278299,0.213214,0.118853,-0.277977,0.210983,0.179910,-0.277893,0.208664,0.237905,-0.277315,0.205719,0.300449,-0.276401,0.202315,0.357594,-0.278539,0.200587,0.402024,-0.237146,0.216550,-0.190137,-0.236753,0.216749,-0.127800,-0.235937,0.216200,-0.070234,-0.235953,0.214926,-0.006088,-0.235232,0.213631,0.054420,-0.235114,0.212269,0.115511,-0.235493,0.209513,0.184782,-0.234873,0.208138,0.227786,-0.235269,0.205611,0.293450,-0.234280,0.202531,0.352661,,,,-0.255564,0.270139,-0.220255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233233,0.199613,0.405934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2692,11.216667,-0.279988,0.217807,-0.182268,-0.279970,0.217855,-0.123652,-0.279945,0.217032,-0.062618,-0.279128,0.215709,-0.003006,-0.278555,0.214408,0.062058,-0.278271,0.213061,0.118833,-0.277931,0.210836,0.179883,-0.277846,0.208467,0.237885,-0.277288,0.205509,0.300427,-0.276341,0.202120,0.357600,-0.278523,0.200367,0.402017,-0.237072,0.216574,-0.190109,-0.236704,0.216699,-0.127814,-0.235919,0.216108,-0.070260,-0.235940,0.214855,-0.006095,-0.235201,0.213519,0.054406,-0.235083,0.212118,0.115480,-0.235469,0.209403,0.184792,-0.234853,0.207978,0.227773,-0.235235,0.205405,0.293409,-0.234248,0.202294,0.352645,,,,-0.255524,0.270003,-0.220316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233191,0.199404,0.405938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2693,11.220833,-0.280014,0.217786,-0.182295,-0.279975,0.217853,-0.123661,-0.279945,0.217028,-0.062604,-0.279114,0.215679,-0.003017,-0.278556,0.214357,0.062062,-0.278297,0.212997,0.118823,-0.278023,0.210663,0.179858,-0.277852,0.208333,0.237891,-0.277298,0.205352,0.300423,-0.276325,0.201931,0.357609,-0.278549,0.200178,0.402022,-0.237130,0.216524,-0.190150,-0.236714,0.216697,-0.127818,-0.235918,0.216079,-0.070265,-0.235937,0.214830,-0.006100,-0.235175,0.213476,0.054413,-0.235073,0.212049,0.115478,-0.235453,0.209335,0.184806,-0.234836,0.207878,0.227777,-0.235225,0.205249,0.293392,-0.234178,0.202025,0.352638,,,,-0.255525,0.270012,-0.220301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233189,0.199169,0.405921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2694,11.225000,-0.280017,0.217894,-0.182248,-0.279977,0.217915,-0.123651,-0.279956,0.217055,-0.062618,-0.279133,0.215714,-0.002984,-0.278562,0.214376,0.062083,-0.278309,0.212964,0.118835,-0.278042,0.210603,0.179864,-0.277884,0.208251,0.237890,-0.277297,0.205249,0.300440,-0.276336,0.201771,0.357610,-0.278547,0.200027,0.402024,-0.237087,0.216619,-0.190109,-0.236716,0.216769,-0.127803,-0.235911,0.216170,-0.070239,-0.235928,0.214866,-0.006080,-0.235178,0.213483,0.054434,-0.235076,0.212010,0.115476,-0.235471,0.209288,0.184820,-0.234848,0.207805,0.227783,-0.235234,0.205126,0.293399,-0.234167,0.201860,0.352627,,,,-0.255547,0.270155,-0.220257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233110,0.198891,0.405896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2695,11.229167,-0.280037,0.217920,-0.182223,-0.279992,0.217909,-0.123632,-0.279979,0.217038,-0.062599,-0.279165,0.215689,-0.002983,-0.278602,0.214308,0.062093,-0.278305,0.212902,0.118869,-0.278080,0.210505,0.179870,-0.277947,0.208110,0.237902,-0.277303,0.205138,0.300457,-0.276356,0.201602,0.357622,-0.278554,0.199853,0.402035,-0.237106,0.216623,-0.190105,-0.236743,0.216772,-0.127788,-0.235949,0.216153,-0.070222,-0.235970,0.214836,-0.006066,-0.235212,0.213418,0.054431,-0.235107,0.211912,0.115461,-0.235489,0.209213,0.184827,-0.234844,0.207693,0.227785,-0.235306,0.204892,0.293381,-0.234153,0.201681,0.352619,,,,-0.255543,0.270204,-0.220227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233062,0.198563,0.405798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696,11.233333,-0.280024,0.217872,-0.182235,-0.279988,0.217871,-0.123624,-0.279977,0.217013,-0.062588,-0.279152,0.215620,-0.002983,-0.278580,0.214205,0.062075,-0.278291,0.212824,0.118857,-0.278064,0.210399,0.179860,-0.277954,0.207979,0.237893,-0.277269,0.204951,0.300458,-0.276328,0.201339,0.357609,-0.278503,0.199590,0.402081,-0.237101,0.216603,-0.190096,-0.236733,0.216735,-0.127780,-0.235943,0.216099,-0.070232,-0.235959,0.214779,-0.006080,-0.235211,0.213320,0.054418,-0.235086,0.211813,0.115440,-0.235491,0.209081,0.184818,-0.234829,0.207538,0.227760,-0.235232,0.204573,0.293357,-0.234128,0.201476,0.352618,,,,-0.255544,0.270146,-0.220234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233043,0.198315,0.405804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2697,11.237500,-0.279996,0.217814,-0.182276,-0.279972,0.217794,-0.123647,-0.279955,0.216950,-0.062604,-0.279125,0.215514,-0.003030,-0.278549,0.214078,0.062037,-0.278260,0.212723,0.118871,-0.278055,0.210206,0.179852,-0.277957,0.207798,0.237897,-0.277244,0.204711,0.300424,-0.276282,0.201027,0.357576,-0.278479,0.199391,0.402008,-0.237097,0.216559,-0.190124,-0.236722,0.216641,-0.127810,-0.235917,0.215985,-0.070272,-0.235932,0.214706,-0.006101,-0.235171,0.213194,0.054398,-0.235071,0.211683,0.115510,-0.235469,0.208904,0.184815,-0.234782,0.207302,0.227734,-0.235195,0.204316,0.293350,-0.234178,0.201207,0.352583,,,,-0.255521,0.270010,-0.220305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233125,0.197961,0.405822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2698,11.241667,-0.280015,0.217787,-0.182287,-0.279976,0.217763,-0.123666,-0.279972,0.216939,-0.062603,-0.279113,0.215471,-0.003034,-0.278558,0.214008,0.062038,-0.278263,0.212662,0.118869,-0.278062,0.210125,0.179870,-0.277954,0.207649,0.237888,-0.277214,0.204508,0.300401,-0.276304,0.200815,0.357603,-0.278457,0.199193,0.401988,-0.237138,0.216517,-0.190150,-0.236722,0.216641,-0.127799,-0.235925,0.215961,-0.070279,-0.235921,0.214666,-0.006095,-0.235151,0.213157,0.054400,-0.235083,0.211587,0.115495,-0.235461,0.208792,0.184828,-0.234778,0.207169,0.227751,-0.235181,0.204186,0.293362,-0.234163,0.201028,0.352590,,,,-0.255532,0.270014,-0.220298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233131,0.197753,0.405816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2699,11.245833,-0.280008,0.217868,-0.182226,-0.279989,0.217839,-0.123629,-0.279965,0.216972,-0.062565,-0.279124,0.215517,-0.002994,-0.278580,0.214005,0.062061,-0.278277,0.212649,0.118895,-0.278091,0.210059,0.179887,-0.277978,0.207579,0.237893,-0.277210,0.204403,0.300396,-0.276341,0.200686,0.357612,-0.278464,0.199050,0.401967,-0.237146,0.216547,-0.190135,-0.236723,0.216714,-0.127770,-0.235929,0.216016,-0.070245,-0.235934,0.214691,-0.006067,-0.235157,0.213149,0.054418,-0.235103,0.211559,0.115517,-0.235473,0.208750,0.184839,-0.234799,0.207089,0.227778,-0.235197,0.204112,0.293373,-0.234176,0.200917,0.352590,,,,-0.255574,0.270127,-0.220260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233145,0.197606,0.405814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2700,11.250000,-0.280049,0.217866,-0.182235,-0.280031,0.217802,-0.123638,-0.279974,0.216968,-0.062563,-0.279173,0.215511,-0.002980,-0.278602,0.213980,0.062082,-0.278293,0.212595,0.118896,-0.278121,0.209976,0.179890,-0.277999,0.207485,0.237920,-0.277216,0.204292,0.300409,-0.276381,0.200548,0.357615,-0.278430,0.198814,0.401963,-0.237157,0.216559,-0.190119,-0.236750,0.216717,-0.127760,-0.235957,0.216021,-0.070234,-0.235960,0.214677,-0.006062,-0.235169,0.213137,0.054433,-0.235131,0.211507,0.115527,-0.235513,0.208644,0.184836,-0.234818,0.206976,0.227797,-0.235205,0.204014,0.293392,-0.234208,0.200774,0.352629,,,,-0.255594,0.270139,-0.220254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233161,0.197455,0.405820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701,11.254167,-0.280029,0.217851,-0.182244,-0.280012,0.217821,-0.123636,-0.279962,0.216967,-0.062561,-0.279140,0.215449,-0.002994,-0.278575,0.213911,0.062067,-0.278265,0.212544,0.118913,-0.278100,0.209871,0.179887,-0.277981,0.207374,0.237897,-0.277172,0.204126,0.300399,-0.276374,0.200428,0.357629,-0.278324,0.198512,0.401982,-0.237104,0.216591,-0.190108,-0.236722,0.216695,-0.127768,-0.235936,0.215985,-0.070250,-0.235925,0.214630,-0.006073,-0.235135,0.213084,0.054437,-0.235059,0.211352,0.115503,-0.235452,0.208481,0.184829,-0.234791,0.206872,0.227801,-0.235184,0.203925,0.293413,-0.234198,0.200609,0.352645,,,,-0.255590,0.270116,-0.220255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233161,0.197294,0.405838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702,11.258333,-0.280012,0.217785,-0.182276,-0.279982,0.217754,-0.123652,-0.279955,0.216896,-0.062574,-0.279114,0.215379,-0.003007,-0.278549,0.213820,0.062056,-0.278265,0.212432,0.118898,-0.278081,0.209752,0.179881,-0.277956,0.207230,0.237890,-0.277144,0.203955,0.300368,-0.276374,0.200272,0.357629,-0.278305,0.198344,0.401959,-0.237095,0.216564,-0.190121,-0.236706,0.216630,-0.127790,-0.235898,0.215916,-0.070267,-0.235899,0.214559,-0.006099,-0.235105,0.213015,0.054429,-0.235026,0.211236,0.115487,-0.235412,0.208340,0.184817,-0.234760,0.206768,0.227803,-0.235178,0.203781,0.293401,-0.234183,0.200422,0.352608,,,,-0.255528,0.270007,-0.220316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233152,0.197140,0.405839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703,11.262500,-0.280017,0.217792,-0.182288,-0.280004,0.217775,-0.123641,-0.279954,0.216903,-0.062574,-0.279123,0.215352,-0.003042,-0.278546,0.213789,0.062036,-0.278273,0.212416,0.118908,-0.278106,0.209717,0.179881,-0.277969,0.207151,0.237878,-0.277161,0.203892,0.300382,-0.276396,0.200199,0.357625,-0.278315,0.198263,0.401953,-0.237140,0.216516,-0.190147,-0.236705,0.216630,-0.127805,-0.235906,0.215923,-0.070271,-0.235894,0.214559,-0.006086,-0.235111,0.213013,0.054431,-0.235034,0.211187,0.115479,-0.235420,0.208279,0.184803,-0.234774,0.206724,0.227806,-0.235197,0.203705,0.293404,-0.234178,0.200340,0.352603,,,,-0.255546,0.270003,-0.220326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233160,0.197071,0.405850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704,11.266667,-0.280039,0.217855,-0.182264,-0.280005,0.217836,-0.123624,-0.279968,0.216939,-0.062564,-0.279140,0.215402,-0.002994,-0.278563,0.213833,0.062067,-0.278281,0.212427,0.118921,-0.278108,0.209725,0.179893,-0.277981,0.207181,0.237906,-0.277170,0.203908,0.300390,-0.276407,0.200196,0.357626,-0.278405,0.198156,0.401946,-0.237110,0.216593,-0.190108,-0.236731,0.216697,-0.127783,-0.235918,0.215986,-0.070236,-0.235924,0.214594,-0.006068,-0.235130,0.213046,0.054447,-0.235044,0.211235,0.115508,-0.235427,0.208325,0.184822,-0.234775,0.206737,0.227821,-0.235199,0.203712,0.293409,-0.234194,0.200334,0.352615,,,,-0.255580,0.270133,-0.220259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233184,0.197070,0.405851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705,11.270833,-0.280061,0.217886,-0.182228,-0.280017,0.217855,-0.123612,-0.279986,0.216938,-0.062554,-0.279164,0.215440,-0.002964,-0.278579,0.213864,0.062089,-0.278302,0.212445,0.118932,-0.278137,0.209732,0.179916,-0.278002,0.207179,0.237918,-0.277198,0.203877,0.300396,-0.276427,0.200162,0.357632,-0.278432,0.198142,0.401972,-0.237108,0.216618,-0.190092,-0.236736,0.216722,-0.127762,-0.235947,0.216005,-0.070234,-0.235936,0.214644,-0.006041,-0.235135,0.213071,0.054466,-0.235075,0.211240,0.115514,-0.235453,0.208336,0.184853,-0.234801,0.206726,0.227829,-0.235222,0.203698,0.293413,-0.234216,0.200323,0.352623,,,,-0.255579,0.270169,-0.220233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233195,0.197050,0.405850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706,11.275000,-0.280023,0.217865,-0.182236,-0.280005,0.217826,-0.123618,-0.279959,0.216942,-0.062549,-0.279158,0.215418,-0.002976,-0.278576,0.213833,0.062079,-0.278289,0.212410,0.118926,-0.278121,0.209720,0.179910,-0.277980,0.207170,0.237917,-0.277169,0.203861,0.300406,-0.276397,0.200149,0.357632,-0.278410,0.198128,0.401972,-0.237107,0.216583,-0.190105,-0.236729,0.216684,-0.127766,-0.235927,0.215966,-0.070244,-0.235917,0.214610,-0.006056,-0.235123,0.213044,0.054457,-0.235057,0.211219,0.115512,-0.235429,0.208295,0.184839,-0.234779,0.206716,0.227828,-0.235207,0.203682,0.293412,-0.234190,0.200299,0.352618,,,,-0.255568,0.270136,-0.220246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233180,0.197029,0.405862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707,11.279167,-0.280029,0.217790,-0.182285,-0.280003,0.217774,-0.123640,-0.279954,0.216883,-0.062561,-0.279133,0.215326,-0.003023,-0.278554,0.213775,0.062061,-0.278287,0.212371,0.118916,-0.278102,0.209678,0.179905,-0.277953,0.207089,0.237892,-0.277143,0.203815,0.300383,-0.276385,0.200119,0.357617,-0.278382,0.198099,0.401953,-0.237137,0.216521,-0.190149,-0.236699,0.216628,-0.127781,-0.235914,0.215897,-0.070262,-0.235900,0.214525,-0.006096,-0.235113,0.213012,0.054442,-0.235030,0.211167,0.115501,-0.235415,0.208233,0.184821,-0.234769,0.206678,0.227822,-0.235189,0.203655,0.293410,-0.234176,0.200260,0.352609,,,,-0.255545,0.270009,-0.220320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233175,0.197009,0.405835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708,11.283333,-0.280029,0.217792,-0.182274,-0.279991,0.217777,-0.123624,-0.279970,0.216885,-0.062573,-0.279141,0.215333,-0.003035,-0.278560,0.213802,0.062059,-0.278287,0.212402,0.118916,-0.278095,0.209709,0.179910,-0.277961,0.207158,0.237895,-0.277158,0.203855,0.300381,-0.276396,0.200180,0.357620,-0.278319,0.198251,0.401944,-0.237102,0.216558,-0.190119,-0.236710,0.216631,-0.127783,-0.235928,0.215920,-0.070250,-0.235909,0.214551,-0.006086,-0.235116,0.213024,0.054453,-0.235038,0.211195,0.115491,-0.235426,0.208288,0.184822,-0.234770,0.206721,0.227812,-0.235193,0.203703,0.293409,-0.234189,0.200311,0.352607,,,,-0.255544,0.270023,-0.220310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233172,0.197056,0.405853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709,11.287500,-0.280011,0.217872,-0.182234,-0.280012,0.217812,-0.123614,-0.279970,0.216942,-0.062547,-0.279142,0.215431,-0.002983,-0.278582,0.213896,0.062086,-0.278275,0.212497,0.118911,-0.278096,0.209820,0.179911,-0.277992,0.207279,0.237925,-0.277162,0.204004,0.300398,-0.276384,0.200315,0.357634,-0.278319,0.198371,0.401974,-0.237097,0.216601,-0.190097,-0.236723,0.216695,-0.127757,-0.235948,0.215995,-0.070226,-0.235927,0.214619,-0.006056,-0.235137,0.213093,0.054465,-0.235059,0.211302,0.115508,-0.235449,0.208410,0.184831,-0.234779,0.206813,0.227808,-0.235207,0.203811,0.293404,-0.234194,0.200454,0.352642,,,,-0.255574,0.270141,-0.220246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233172,0.197191,0.405849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710,11.291667,-0.280032,0.217917,-0.182202,-0.280013,0.217850,-0.123611,-0.279979,0.216959,-0.062548,-0.279172,0.215493,-0.002957,-0.278603,0.213935,0.062095,-0.278306,0.212529,0.118910,-0.278111,0.209885,0.179934,-0.278006,0.207368,0.237938,-0.277180,0.204119,0.300415,-0.276389,0.200408,0.357636,-0.278337,0.198499,0.401991,-0.237103,0.216620,-0.190079,-0.236746,0.216711,-0.127765,-0.235942,0.216045,-0.070199,-0.235934,0.214681,-0.006035,-0.235146,0.213137,0.054465,-0.235063,0.211394,0.115539,-0.235473,0.208509,0.184858,-0.234806,0.206879,0.227822,-0.235216,0.203900,0.293409,-0.234220,0.200583,0.352648,,,,-0.255588,0.270152,-0.220238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233186,0.197298,0.405839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711,11.295833,-0.280000,0.217868,-0.182230,-0.279982,0.217829,-0.123615,-0.279963,0.216947,-0.062551,-0.279141,0.215478,-0.002979,-0.278581,0.213951,0.062091,-0.278276,0.212574,0.118927,-0.278096,0.209948,0.179923,-0.277975,0.207429,0.237925,-0.277167,0.204203,0.300401,-0.276348,0.200512,0.357621,-0.278323,0.198617,0.401992,-0.237095,0.216608,-0.190091,-0.236726,0.216709,-0.127760,-0.235930,0.216011,-0.070224,-0.235908,0.214681,-0.006029,-0.235137,0.213141,0.054462,-0.235057,0.211408,0.115518,-0.235496,0.208619,0.184856,-0.234777,0.206953,0.227796,-0.235186,0.203982,0.293411,-0.234175,0.200724,0.352633,,,,-0.255564,0.270145,-0.220234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233154,0.197418,0.405824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712,11.300000,-0.280004,0.217797,-0.182280,-0.279990,0.217786,-0.123641,-0.279956,0.216919,-0.062581,-0.279127,0.215439,-0.003005,-0.278559,0.213935,0.062062,-0.278255,0.212578,0.118885,-0.278073,0.209985,0.179900,-0.277967,0.207472,0.237904,-0.277162,0.204289,0.300391,-0.276316,0.200594,0.357624,-0.278318,0.198711,0.401984,-0.237094,0.216556,-0.190113,-0.236713,0.216644,-0.127800,-0.235913,0.215961,-0.070256,-0.235897,0.214644,-0.006071,-0.235120,0.213115,0.054432,-0.235030,0.211424,0.115496,-0.235453,0.208660,0.184843,-0.234764,0.207010,0.227780,-0.235167,0.204051,0.293404,-0.234141,0.200846,0.352621,,,,-0.255521,0.269999,-0.220317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233135,0.197527,0.405825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713,11.304167,-0.280007,0.217807,-0.182288,-0.279983,0.217814,-0.123647,-0.279949,0.216961,-0.062569,-0.279126,0.215496,-0.003004,-0.278559,0.214014,0.062065,-0.278263,0.212666,0.118888,-0.278083,0.210088,0.179884,-0.277967,0.207634,0.237907,-0.277205,0.204469,0.300406,-0.276309,0.200746,0.357616,-0.278445,0.199121,0.402037,-0.237135,0.216543,-0.190139,-0.236710,0.216673,-0.127804,-0.235908,0.215998,-0.070252,-0.235910,0.214697,-0.006067,-0.235150,0.213166,0.054424,-0.235089,0.211606,0.115524,-0.235452,0.208798,0.184837,-0.234789,0.207152,0.227766,-0.235176,0.204168,0.293386,-0.234141,0.200998,0.352608,,,,-0.255527,0.270040,-0.220311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233154,0.197700,0.405824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714,11.308333,-0.280018,0.217895,-0.182232,-0.279994,0.217882,-0.123626,-0.279967,0.217008,-0.062566,-0.279142,0.215592,-0.002977,-0.278572,0.214152,0.062087,-0.278285,0.212765,0.118870,-0.278081,0.210255,0.179893,-0.277974,0.207815,0.237916,-0.277257,0.204710,0.300429,-0.276321,0.200990,0.357599,-0.278491,0.199390,0.402012,-0.237101,0.216615,-0.190104,-0.236721,0.216743,-0.127774,-0.235927,0.216081,-0.070230,-0.235930,0.214782,-0.006042,-0.235167,0.213296,0.054444,-0.235106,0.211765,0.115536,-0.235479,0.208967,0.184849,-0.234815,0.207361,0.227784,-0.235208,0.204343,0.293372,-0.234197,0.201212,0.352592,,,,-0.255561,0.270168,-0.220235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233169,0.197930,0.405827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715,11.312500,-0.280066,0.217883,-0.182239,-0.280017,0.217888,-0.123624,-0.279989,0.217034,-0.062581,-0.279173,0.215639,-0.002977,-0.278598,0.214241,0.062091,-0.278307,0.212822,0.118854,-0.278103,0.210367,0.179889,-0.277990,0.207938,0.237913,-0.277312,0.204895,0.300451,-0.276361,0.201278,0.357590,-0.278534,0.199561,0.402024,-0.237119,0.216619,-0.190104,-0.236745,0.216764,-0.127772,-0.235962,0.216122,-0.070217,-0.235958,0.214798,-0.006048,-0.235228,0.213350,0.054431,-0.235115,0.211826,0.115475,-0.235519,0.209060,0.184848,-0.234844,0.207508,0.227776,-0.235242,0.204535,0.293364,-0.234169,0.201406,0.352611,,,,-0.255588,0.270161,-0.220255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233081,0.198248,0.405801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716,11.316667,-0.280041,0.217859,-0.182257,-0.280008,0.217864,-0.123624,-0.279987,0.217009,-0.062584,-0.279156,0.215630,-0.002983,-0.278585,0.214266,0.062093,-0.278302,0.212866,0.118854,-0.278092,0.210442,0.179866,-0.277965,0.208039,0.237908,-0.277290,0.205049,0.300459,-0.276360,0.201485,0.357625,-0.278549,0.199747,0.402030,-0.237102,0.216594,-0.190115,-0.236735,0.216746,-0.127781,-0.235946,0.216094,-0.070220,-0.235951,0.214810,-0.006053,-0.235183,0.213393,0.054443,-0.235112,0.211878,0.115460,-0.235490,0.209148,0.184832,-0.234843,0.207612,0.227774,-0.235295,0.204788,0.293398,-0.234146,0.201558,0.352610,,,,-0.255574,0.270137,-0.220250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233066,0.198429,0.405793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
