"ID","CSys ID","X","Y","Z","1..Simcenter NASTRAN Case 1, 2..T1 Translation","1..Simcenter NASTRAN Case 1, 3..T2 Translation","1..Simcenter NASTRAN Case 1, 4..T3 Translation"
1508,0,0.0810082,0.176,-0.003308,0.005781,0.00191257,0.178779
1509,0,0.0849982,0.176,-0.002584,0.0037106,0.00106869,0.190413
1510,0,0.0889828,0.176,-0.001829,0.00173938,0.000400715,0.201226
1511,0,0.0046373,0.18,-0.006007,0.0147721,0.00013324,-0.0483115
1512,0,0.0085091,0.18,-0.007167,0.0181528,0.00106234,-0.0372119
1513,0,0.0124909,0.18,-0.00793,0.0203832,0.00135954,-0.0254246
1514,0,0.0165122,0.18,-0.008444,0.0218988,0.00139317,-0.0139591
1515,0,0.021,0.18,-0.008771,0.0228229,0.00116054,-0.000894401
1516,0,0.0246046,0.18,-0.008983,0.0236278,0.00166585,0.0131778
1517,0,0.0286582,0.18,-0.009023,0.023803,0.00213394,0.0299536
1518,0,0.0327128,0.18,-0.008931,0.0236358,0.00249666,0.0402122
1519,0,0.0367651,0.18,-0.00877,0.023532,0.00268136,0.0489597
1520,0,0.0408117,0.18,-0.008521,0.0227443,0.00303974,0.062406
1521,0,0.0448536,0.18,-0.008198,0.0215343,0.00333399,0.0730878
1522,0,0.0488922,0.18,-0.007831,0.020364,0.00360189,0.0845421
1523,0,0.0529249,0.18,-0.007405,0.0187116,0.00392254,0.100019
1524,0,0.056952,0.18,-0.006924,0.017158,0.00435558,0.114919
1525,0,0.0609739,0.18,-0.006399,0.0153484,0.00535929,0.127002
1526,0,0.0649915,0.18,-0.005839,0.0134801,0.00449583,0.13827
1527,0,0.0690053,0.18,-0.005256,0.0117564,0.00547114,0.149354
1528,0,0.0730147,0.18,-0.004648,0.0100567,0.00396048,0.160039
1529,0,0.0770172,0.18,-0.003997,0.00818857,0.00295205,0.170956
1530,0,0.0810132,0.18,-0.003308,0.00633629,0.00207381,0.181417
1531,0,0.0850033,0.18,-0.002584,0.00451858,0.00107997,0.19129
1532,0,0.0889879,0.18,-0.001829,0.00254724,0.000576098,0.201506
1533,0,0.0046424,0.184,-0.006007,0.0155145,0.000551126,-0.0441832
1534,0,0.0085142,0.184,-0.007167,0.0189985,0.00118623,-0.0323897
1535,0,0.012496,0.184,-0.00793,0.0211757,0.00142444,-0.0211834
1536,0,0.0165173,0.184,-0.008444,0.0223723,0.00141816,-0.0118339
1537,0,0.021,0.184,-0.008771,0.0232073,0.00125468,-0.000330717
1538,0,0.0246097,0.184,-0.008983,0.0240944,0.00177941,0.0146092
1539,0,0.0286633,0.184,-0.009023,0.0242749,0.00225318,0.0320051
1540,0,0.0327178,0.184,-0.008931,0.0240461,0.00258943,0.0432916
1541,0,0.0367702,0.184,-0.00877,0.0236749,0.00288096,0.051515
1542,0,0.0408168,0.184,-0.008521,0.0230105,0.00320506,0.0610324
1543,0,0.0448587,0.184,-0.008198,0.0222464,0.00349034,0.070112
1544,0,0.0488972,0.184,-0.007831,0.021146,0.00370664,0.0811427
1545,0,0.05293,0.184,-0.007405,0.0194995,0.00395859,0.0960958
1546,0,0.0569571,0.184,-0.006924,0.0174068,0.00442668,0.112399
1547,0,0.060979,0.184,-0.006399,0.0155449,0.00478511,0.127231
1548,0,0.0649965,0.184,-0.005839,0.0136037,0.00484262,0.140915
1549,0,0.0690103,0.184,-0.005256,0.0117712,0.00466442,0.153592
1550,0,0.0730197,0.184,-0.004648,0.0100524,0.00405442,0.16576
1551,0,0.0770223,0.184,-0.003997,0.00796832,0.00311431,0.178042
1552,0,0.0810183,0.184,-0.003308,0.00604222,0.00222495,0.188756
1553,0,0.0850084,0.184,-0.002584,0.00423882,0.00135029,0.198053
1554,0,0.088993,0.184,-0.001829,0.00219117,0.000615411,0.208135
1555,0,0.0046474,0.188,-0.006007,0.0165327,0.000907205,-0.039757
1556,0,0.0085193,0.188,-0.007167,0.0199876,0.00133593,-0.0278988
1557,0,0.0125011,0.188,-0.00793,0.0218459,0.0014859,-0.0179766
1558,0,0.0165224,0.188,-0.008443,0.0228555,0.00147765,-0.00998697
1559,0,0.021,0.188,-0.008771,0.0235846,0.00135469,0.000279559
1560,0,0.0246147,0.188,-0.008983,0.024507,0.00190208,0.0157498
1561,0,0.0286684,0.188,-0.009023,0.0246864,0.00240173,0.0339534
1562,0,0.0327229,0.188,-0.008931,0.0243634,0.00278422,0.0464914
1563,0,0.0367753,0.188,-0.00877,0.0240062,0.00310476,0.053867
1564,0,0.0408218,0.188,-0.00852,0.0235919,0.00336548,0.0595086
1565,0,0.0448637,0.188,-0.008198,0.0229791,0.00360366,0.0663929
1566,0,0.0489023,0.188,-0.007831,0.0219981,0.00381095,0.0765834
1567,0,0.0529351,0.188,-0.007405,0.0204248,0.0040652,0.0906887
1568,0,0.0569621,0.188,-0.006924,0.0183007,0.00435917,0.108322
1569,0,0.0609841,0.188,-0.006399,0.0158381,0.00458829,0.127265
1570,0,0.0650016,0.188,-0.005839,0.0133903,0.00463946,0.145425
1571,0,0.0690154,0.188,-0.005256,0.0109831,0.0044201,0.162695
1572,0,0.0730248,0.188,-0.004648,0.00869091,0.00395167,0.178211
1573,0,0.0770273,0.188,-0.003997,0.00651507,0.00323705,0.19171
1574,0,0.0810234,0.188,-0.003308,0.00436296,0.00239949,0.20378
1575,0,0.0850134,0.188,-0.002584,0.00222709,0.00152981,0.215024
1576,0,0.0889981,0.188,-0.001828,0.000109143,0.000545511,0.22595
1577,0,0.0046525,0.192,-0.006006,0.0174073,0.00117586,-0.0360929
1578,0,0.0085243,0.192,-0.007167,0.0206158,0.00147325,-0.0252362
1579,0,0.0125061,0.192,-0.00793,0.0223768,0.00156304,-0.0159189
1580,0,0.0165275,0.192,-0.008443,0.0232561,0.00155209,-0.00888287
1581,0,0.021,0.192,-0.008771,0.0239543,0.0014603,0.000936031
1582,0,0.0246198,0.192,-0.008983,0.0249099,0.00204722,0.0170092
1583,0,0.0286734,0.192,-0.009023,0.0250856,0.00259053,0.0363309
1584,0,0.032728,0.192,-0.008931,0.0247562,0.00300092,0.048996
1585,0,0.0367803,0.192,-0.00877,0.0244448,0.00331658,0.0553462
1586,0,0.0408269,0.192,-0.00852,0.0241473,0.00355089,0.0590714
1587,0,0.0448688,0.192,-0.008198,0.0237333,0.0037446,0.0634591
1588,0,0.0489074,0.192,-0.007831,0.0229053,0.0039241,0.0718773
1589,0,0.0529402,0.192,-0.007405,0.0213658,0.00412179,0.0860498
1590,0,0.0569672,0.192,-0.006924,0.0190132,0.00432393,0.105587
1591,0,0.0609891,0.192,-0.006399,0.0160824,0.00446395,0.128311
1592,0,0.0650067,0.192,-0.005839,0.0128572,0.004456,0.151973
1593,0,0.0690205,0.192,-0.005255,0.00968183,0.00426361,0.174413
1594,0,0.0730299,0.192,-0.004647,0.00672775,0.00388355,0.194369
1595,0,0.0770324,0.192,-0.003997,0.00398847,0.00328689,0.211362
1596,0,0.0810284,0.192,-0.003308,0.00144683,0.0025268,0.225965
1597,0,0.0850185,0.192,-0.002584,-0.00100965,0.00162267,0.239255
1598,0,0.0890031,0.192,-0.001828,-0.00344228,0.000511927,0.251943
1599,0,0.0046576,0.196,-0.006006,0.0182823,0.00138875,-0.0329183
1600,0,0.0085294,0.196,-0.007167,0.0212033,0.0015827,-0.0230187
1601,0,0.0125112,0.196,-0.00793,0.0227859,0.00163935,-0.0146566
1602,0,0.0165325,0.196,-0.008443,0.0236222,0.00163592,-0.00799346
1603,0,0.021,0.196,-0.008771,0.0243079,0.00157104,0.00164161
1604,0,0.0246249,0.196,-0.008983,0.0253179,0.00221433,0.0186833
1605,0,0.0286785,0.196,-0.009023,0.0255034,0.00280214,0.0390592
1606,0,0.032733,0.196,-0.008931,0.0251669,0.00322933,0.0521159
1607,0,0.0367854,0.196,-0.00877,0.0248974,0.00354209,0.0574412
1608,0,0.040832,0.196,-0.00852,0.0247431,0.00375083,0.0588635
1609,0,0.0448739,0.196,-0.008198,0.0245138,0.00391049,0.0608683
1610,0,0.0489124,0.196,-0.007831,0.0238336,0.00404609,0.0676491
1611,0,0.0529452,0.196,-0.007404,0.0222858,0.00418914,0.0817855
1612,0,0.0569723,0.196,-0.006924,0.0197023,0.00432008,0.103288
1613,0,0.0609942,0.196,-0.006399,0.016214,0.00438996,0.130126
1614,0,0.0650118,0.196,-0.005839,0.0122309,0.00434359,0.159063
1615,0,0.0690255,0.196,-0.005255,0.00817187,0.00415718,0.187415
1616,0,0.073035,0.196,-0.004647,0.00438038,0.00383239,0.212794
1617,0,0.0770375,0.196,-0.003997,0.000917154,0.00330478,0.23431
1618,0,0.0810335,0.196,-0.003308,-0.00219556,0.00258943,0.252364
1619,0,0.0850236,0.196,-0.002583,-0.00508241,0.00167637,0.268162
1620,0,0.0890082,0.196,-0.001828,-0.00786979,0.000526373,0.282786
1621,0,0.0902988,0.12,-0.001674,0.00171101,0.000212773,0.121231
1622,0,0.,0.6,0.,-0.00576569,-0.000366272,0.0454037
1623,0,0.021,0.168,0.,-0.00208847,-0.0000797431,-0.00239604
1624,0,0.021,0.172,0.,-0.00212278,-0.0000787874,-0.00194467
1625,0,0.0046626,0.2,-0.006006,0.0188813,0.00155599,-0.0309033
1626,0,0.0085345,0.2,-0.007167,0.0216643,0.00166916,-0.0215104
1627,0,0.0125163,0.2,-0.00793,0.0231512,0.00171404,-0.01365
1628,0,0.0165376,0.2,-0.008443,0.0239544,0.00172301,-0.00723516
1629,0,0.021,0.2,-0.008771,0.0246406,0.00168684,0.00239844
1630,0,0.0246299,0.2,-0.008983,0.0257245,0.00239739,0.0206135
1631,0,0.0286836,0.2,-0.009023,0.0259296,0.00303368,0.0428239
1632,0,0.0327381,0.2,-0.008931,0.0255872,0.00347555,0.0560951
1633,0,0.0367905,0.2,-0.00877,0.0253678,0.00378303,0.0601808
1634,0,0.040837,0.2,-0.00852,0.0253703,0.00397023,0.0590273
1635,0,0.0448789,0.2,-0.008198,0.0253552,0.00409835,0.058271
1636,0,0.021,0.176,0.,-0.00214666,-0.0000773134,-0.00145605
1637,0,0.021,0.18,0.,-0.00215971,-0.0000764421,-0.000931087
1638,0,0.0250909,0.18,0.,-0.00216427,-0.0000562851,0.0111071
1639,0,0.0291818,0.18,0.,-0.00216471,-0.0000329665,0.0238193
1640,0,0.0489175,0.2,-0.007831,0.0248311,0.00419416,0.0631967
1641,0,0.0529503,0.2,-0.007404,0.0232873,0.0042864,0.0771524
1642,0,0.0569773,0.2,-0.006924,0.0204276,0.00435791,0.100774
1643,0,0.0609993,0.2,-0.006398,0.0163816,0.00437029,0.131618
1644,0,0.0650168,0.2,-0.005839,0.0115814,0.00428378,0.166255
1645,0,0.0690306,0.2,-0.005255,0.00661141,0.00408754,0.200692
1646,0,0.07304,0.2,-0.004647,0.00190496,0.00378297,0.232024
1647,0,0.0770426,0.2,-0.003997,-0.00235162,0.00329257,0.258444
1648,0,0.0810386,0.2,-0.003308,-0.00608151,0.00261292,0.280167
1649,0,0.0850286,0.2,-0.002583,-0.00940457,0.00172312,0.298439
1650,0,0.0890133,0.2,-0.001828,-0.0125517,0.000589395,0.314954
1651,0,0.0332727,0.18,0.,-0.002164,-0.0000108844,0.037021
1652,0,0.0373636,0.18,0.,-0.00216365,0.0000101068,0.0505397
1653,0,0.0414545,0.18,0.,-0.00216373,0.0000307116,0.0642233
1654,0,0.0455455,0.18,0.,-0.00216414,0.0000512049,0.0779222
1655,0,0.0046677,0.204,-0.006006,0.0192453,0.00168348,-0.02992
1656,0,0.0085395,0.204,-0.007167,0.0219599,0.00173554,-0.0207816
1657,0,0.0125214,0.204,-0.00793,0.0234561,0.00178171,-0.0129068
1658,0,0.0165427,0.204,-0.008443,0.0242522,0.00181281,-0.00654201
1659,0,0.021,0.204,-0.008771,0.0249475,0.00180732,0.00320886
1660,0,0.024635,0.204,-0.008983,0.026136,0.00259558,0.0231471
1661,0,0.0286887,0.204,-0.009023,0.0263651,0.00328584,0.0473428
1662,0,0.0327432,0.204,-0.00893,0.0260104,0.00373861,0.0612137
1663,0,0.0367955,0.204,-0.00877,0.0258643,0.00404157,0.0634968
1664,0,0.0408421,0.204,-0.00852,0.0260461,0.00421001,0.0594105
1665,0,0.044884,0.204,-0.008198,0.0262748,0.00431529,0.0554673
1666,0,0.0496364,0.18,0.,-0.00216487,0.0000717901,0.0914858
1667,0,0.0537273,0.18,0.,-0.00216598,0.000092441,0.104764
1668,0,0.0578182,0.18,0.,-0.00216821,0.0001141,0.117605
1669,0,0.0619091,0.18,0.,-0.00217161,0.00013804,0.129833
1670,0,0.0489226,0.204,-0.007831,0.0259368,0.00437989,0.0581538
1671,0,0.0529554,0.204,-0.007404,0.0243857,0.00442956,0.0719349
1672,0,0.0569824,0.204,-0.006924,0.0212656,0.00444756,0.0974851
1673,0,0.0610044,0.204,-0.006398,0.0166147,0.00440244,0.132704
1674,0,0.0650219,0.204,-0.005839,0.0110021,0.00426688,0.172965
1675,0,0.0690357,0.204,-0.005255,0.005081,0.00403963,0.213789
1676,0,0.0730451,0.204,-0.004647,-0.000509774,0.00372763,0.250895
1677,0,0.0770476,0.204,-0.003997,-0.00552967,0.00325328,0.282038
1678,0,0.0810437,0.204,-0.003308,-0.00979279,0.00260778,0.30691
1679,0,0.0850337,0.204,-0.002583,-0.0134577,0.00176734,0.327101
1680,0,0.0890183,0.204,-0.001828,-0.0168504,0.000699581,0.344879
1681,0,0.066,0.18,0.,-0.00217006,0.000176379,0.141248
1682,0,0.066,0.176,0.,-0.00215137,0.000164568,0.136883
1683,0,0.066,0.172,0.,-0.00212738,0.000153079,0.132513
1684,0,0.066,0.168,0.,-0.00209852,0.000145065,0.128136
1685,0,0.0046728,0.208,-0.006006,0.0192719,0.0017801,-0.0301986
1686,0,0.0085446,0.208,-0.007167,0.0221513,0.00178144,-0.0205349
1687,0,0.0125264,0.208,-0.00793,0.0236708,0.00184278,-0.0125458
1688,0,0.0165477,0.208,-0.008443,0.0245218,0.00190065,-0.00578818
1689,0,0.021,0.208,-0.008771,0.0252237,0.00193218,0.00407495
1690,0,0.0246401,0.208,-0.008982,0.0265361,0.00281007,0.026016
1691,0,0.0286937,0.208,-0.009023,0.0268094,0.00355845,0.053309
1692,0,0.0327483,0.208,-0.00893,0.0264548,0.00402164,0.0672232
1693,0,0.0368006,0.208,-0.00877,0.0263869,0.00431587,0.0675602
1694,0,0.0408472,0.208,-0.00852,0.0267898,0.00447264,0.0597982
1695,0,0.0448891,0.208,-0.008198,0.0272866,0.00456822,0.0523207
1696,0,0.0619091,0.168,0.,-0.00210373,0.00013421,0.117671
1697,0,0.0578182,0.168,0.,-0.00210308,0.000114025,0.106509
1698,0,0.0537273,0.168,0.,-0.00210278,0.0000926386,0.0947475
1699,0,0.0496364,0.168,0.,-0.00210298,0.0000714136,0.0825495
1700,0,0.0489277,0.208,-0.007831,0.0271293,0.00461611,0.0527371
1701,0,0.0529604,0.208,-0.007404,0.0256001,0.00463208,0.0659983
1702,0,0.0569875,0.208,-0.006924,0.0221736,0.00459722,0.0938064
1703,0,0.0610094,0.208,-0.006398,0.0169628,0.00448618,0.133032
1704,0,0.065027,0.208,-0.005839,0.0105039,0.00428383,0.179177
1705,0,0.0690408,0.208,-0.005255,0.00370118,0.00400191,0.225953
1706,0,0.0730502,0.208,-0.004647,-0.00272391,0.00365716,0.268548
1707,0,0.0770527,0.208,-0.003997,-0.00835202,0.00318536,0.303485
1708,0,0.0810487,0.208,-0.003308,-0.0129702,0.00257885,0.330475
1709,0,0.0850388,0.208,-0.002583,-0.0167588,0.00181434,0.351367
1710,0,0.0890234,0.208,-0.001828,-0.0201875,0.000858636,0.369289
1711,0,0.0455455,0.168,0.,-0.0021029,0.0000507831,0.0700665
1712,0,0.0414545,0.168,0.,-0.00210246,0.0000302713,0.0574483
1713,0,0.0373636,0.168,0.,-0.0021017,0.00000963187,0.0448452
1714,0,0.0332727,0.168,0.,-0.0021007,-0.0000113135,0.0324073
1715,0,0.0046779,0.212,-0.006006,0.0190831,0.00184722,-0.0313637
1716,0,0.0085497,0.212,-0.007167,0.022125,0.00181391,-0.0211849
1717,0,0.0125315,0.212,-0.00793,0.0238698,0.00189124,-0.0120646
1718,0,0.0165528,0.212,-0.008443,0.0247342,0.00198611,-0.0051894
1719,0,0.021,0.212,-0.008771,0.0254647,0.00206109,0.00499872
1720,0,0.0246452,0.212,-0.008982,0.0269606,0.00304283,0.0299407
1721,0,0.0286988,0.212,-0.009023,0.0272747,0.00385454,0.0602296
1722,0,0.0327533,0.212,-0.00893,0.0269135,0.00432007,0.0747931
1723,0,0.0368057,0.212,-0.00877,0.0269772,0.00460484,0.0717523
1724,0,0.0408523,0.212,-0.00852,0.0276147,0.00475967,0.0600685
1725,0,0.0448942,0.212,-0.008198,0.0283811,0.0048663,0.0489066
1726,0,0.0291818,0.168,0.,-0.00209939,-0.0000323007,0.020286
1727,0,0.0250909,0.168,0.,-0.00209631,-0.0000537492,0.00864719
1728,0,0.0250909,0.172,0.,-0.00212084,-0.0000535481,0.0095497
1729,0,0.0250909,0.176,0.,-0.00214371,-0.0000557309,0.0103647
1730,0,0.0489327,0.212,-0.00783,0.0284143,0.00491804,0.046865
1731,0,0.0529655,0.212,-0.007404,0.0268464,0.0049085,0.0601159
1732,0,0.0569925,0.212,-0.006923,0.023189,0.00481842,0.0894252
1733,0,0.0610145,0.212,-0.006398,0.0174062,0.0046233,0.13282
1734,0,0.065032,0.212,-0.005839,0.0102274,0.00432846,0.183964
1735,0,0.0690458,0.212,-0.005255,0.00257992,0.00396183,0.236511
1736,0,0.0730552,0.212,-0.004647,-0.00451231,0.0035589,0.283581
1737,0,0.0770578,0.212,-0.003997,-0.0105575,0.00308208,0.321208
1738,0,0.0810538,0.212,-0.003308,-0.0152413,0.002527,0.348669
1739,0,0.0850439,0.212,-0.002583,-0.0188533,0.00186883,0.368611
1740,0,0.0890285,0.212,-0.001828,-0.0220293,0.00106941,0.385144
1741,0,0.0291818,0.172,0.,-0.00212076,-0.0000322394,0.021574
1742,0,0.0291818,0.176,0.,-0.00214268,-0.0000325561,0.0227516
1743,0,0.0332727,0.172,0.,-0.00212151,-0.0000109979,0.0340299
1744,0,0.0332727,0.176,0.,-0.00214278,-0.0000108487,0.0355679
1745,0,0.0046829,0.216,-0.006006,0.0185504,0.00189882,-0.0337037
1746,0,0.0085548,0.216,-0.007167,0.0220704,0.00182813,-0.021925
1747,0,0.0125366,0.216,-0.00793,0.0239127,0.00193083,-0.012291
1748,0,0.0165579,0.216,-0.008443,0.0249358,0.00206177,-0.00427076
1749,0,0.021,0.216,-0.008771,0.0256661,0.00219367,0.00598219
1750,0,0.0246502,0.216,-0.008982,0.0273918,0.00329555,0.0343609
1751,0,0.0287039,0.216,-0.009022,0.0277675,0.00416841,0.0697912
1752,0,0.0327584,0.216,-0.00893,0.0274404,0.00463526,0.083007
1753,0,0.0368108,0.216,-0.00877,0.0276472,0.00490607,0.0761772
1754,0,0.0408573,0.216,-0.00852,0.0285759,0.00507593,0.0593639
1755,0,0.0448992,0.216,-0.008198,0.0295964,0.00522024,0.0446557
1756,0,0.0373636,0.172,0.,-0.00212224,0.0000098825,0.0467899
1757,0,0.0373636,0.176,0.,-0.00214305,0.0000100679,0.048688
1758,0,0.0414545,0.172,0.,-0.00212281,0.0000304549,0.0597103
1759,0,0.0489378,0.216,-0.00783,0.0297131,0.00529564,0.0412575
1760,0,0.0529706,0.216,-0.007404,0.0281872,0.00527448,0.0537323
1761,0,0.0569976,0.216,-0.006923,0.0242673,0.00512038,0.0848994
1762,0,0.0610196,0.216,-0.006398,0.0181483,0.0048189,0.130616
1763,0,0.0650371,0.216,-0.005839,0.010308,0.0043937,0.186435
1764,0,0.0690509,0.216,-0.005255,0.00202541,0.00390272,0.243454
1765,0,0.0730603,0.216,-0.004647,-0.00559189,0.00341223,0.294237
1766,0,0.0770628,0.216,-0.003997,-0.0117722,0.00293002,0.332965
1767,0,0.0810589,0.216,-0.003308,-0.0161979,0.00245045,0.359108
1768,0,0.0850489,0.216,-0.002583,-0.0192985,0.00193701,0.376284
1769,0,0.0890335,0.216,-0.001828,-0.0219004,0.0013372,0.389727
1770,0,0.004688,0.22,-0.006006,0.0179886,0.00193307,-0.0362972
1771,0,0.0085598,0.22,-0.007167,0.0216762,0.00183746,-0.0240222
1772,0,0.0125416,0.22,-0.00793,0.0240106,0.00194671,-0.0119078
1773,0,0.016563,0.22,-0.008443,0.0250201,0.00212655,-0.00399087
1774,0,0.021,0.22,-0.008771,0.025825,0.00232927,0.0070271
1775,0,0.0246553,0.22,-0.008982,0.0278993,0.00355994,0.0410422
1776,0,0.0287089,0.22,-0.009022,0.0283449,0.00450217,0.080511
1777,0,0.0327635,0.22,-0.00893,0.0280532,0.0049651,0.0928764
1778,0,0.0368158,0.22,-0.00877,0.0285508,0.00522757,0.0780189
1779,0,0.0408624,0.22,-0.00852,0.029785,0.00542981,0.0558767
1780,0,0.0449043,0.22,-0.008198,0.0309705,0.00563807,0.0386517
1781,0,0.0489429,0.22,-0.00783,0.0311838,0.00575726,0.0340914
1782,0,0.0529756,0.22,-0.007404,0.0295202,0.00573826,0.0477253
1783,0,0.0570027,0.22,-0.006923,0.0256758,0.00552022,0.0780935
1784,0,0.0610246,0.22,-0.006398,0.0193043,0.00508047,0.125636
1785,0,0.0650422,0.22,-0.005839,0.0111746,0.00447083,0.183618
1786,0,0.069056,0.22,-0.005255,0.00240379,0.00379599,0.24438
1787,0,0.0730654,0.22,-0.004647,-0.00546843,0.00318135,0.297439
1788,0,0.0770679,0.22,-0.003997,-0.0115173,0.00270482,0.335921
1789,0,0.0810639,0.22,-0.003307,-0.0153836,0.00234609,0.359145
1790,0,0.085054,0.22,-0.002583,-0.0176674,0.0020288,0.371964
1791,0,0.0890386,0.22,-0.001828,-0.0194895,0.00167214,0.381235
1792,0,0.0046931,0.224,-0.006006,0.0172431,0.00198442,-0.0394863
1793,0,0.0085649,0.224,-0.007167,0.0214614,0.00182926,-0.0252948
1794,0,0.0125467,0.224,-0.00793,0.0237668,0.00194264,-0.013374
1795,0,0.016568,0.224,-0.008443,0.0251542,0.00215949,-0.00284039
1796,0,0.021,0.224,-0.008771,0.0259365,0.00246738,0.00813611
1797,0,0.0246604,0.224,-0.008982,0.0284435,0.00381661,0.0480962
1798,0,0.028714,0.224,-0.009022,0.0290484,0.00482017,0.0950401
1799,0,0.0327685,0.224,-0.00893,0.0289623,0.00532461,0.0990684
1800,0,0.0368209,0.224,-0.00877,0.0298444,0.00558709,0.0745215
1801,0,0.0408675,0.224,-0.00852,0.0315172,0.00583802,0.044686
1802,0,0.0449094,0.224,-0.008198,0.0328246,0.00611374,0.0265126
1803,0,0.0489479,0.224,-0.00783,0.0327105,0.00628144,0.0260924
1804,0,0.0529807,0.224,-0.007404,0.0312012,0.00629536,0.0390041
1805,0,0.0570078,0.224,-0.006923,0.0273027,0.00603714,0.0701035
1806,0,0.0610297,0.224,-0.006398,0.0212997,0.00543344,0.11483
1807,0,0.0650472,0.224,-0.005839,0.0131243,0.00454908,0.173429
1808,0,0.069061,0.224,-0.005255,0.00426629,0.00358846,0.235646
1809,0,0.0730704,0.224,-0.004647,-0.00359214,0.00280344,0.289814
1810,0,0.077073,0.224,-0.003997,-0.0092226,0.00236746,0.326763
1811,0,0.081069,0.224,-0.003307,-0.0123177,0.00221054,0.346144
1812,0,0.0850591,0.224,-0.002583,-0.0137694,0.00216316,0.354574
1813,0,0.0890437,0.224,-0.001828,-0.0147125,0.00209305,0.359149
1814,0,0.0046981,0.228,-0.006006,0.01689,0.00203566,-0.0416226
1815,0,0.00857,0.228,-0.007167,0.0207629,0.00185552,-0.0287863
1816,0,0.0125518,0.228,-0.00793,0.0240568,0.00189256,-0.0112399
1817,0,0.0165731,0.228,-0.008443,0.0251328,0.00216082,-0.00240726
1818,0,0.021,0.228,-0.008771,0.0259953,0.00260443,0.00930996
1819,0,0.0246654,0.228,-0.008982,0.0291529,0.00398714,0.0579432
1820,0,0.0287191,0.228,-0.009022,0.0299472,0.00507253,0.105161
1821,0,0.0327736,0.228,-0.00893,0.0302983,0.00570621,0.0992366
1822,0,0.036826,0.228,-0.008769,0.0320772,0.00603166,0.0541241
1823,0,0.0408725,0.228,-0.00852,0.0341466,0.0063262,0.0201341
1824,0,0.0449144,0.228,-0.008197,0.0350881,0.00661515,0.00749751
1825,0,0.048953,0.228,-0.00783,0.0347404,0.00678501,0.0127634
1826,0,0.0529858,0.228,-0.007404,0.0324954,0.00690924,0.0344362
1827,0,0.0570128,0.228,-0.006923,0.0293658,0.00672756,0.0596574
1828,0,0.0610348,0.228,-0.006398,0.023928,0.00595834,0.0997932
1829,0,0.0650523,0.228,-0.005839,0.0162855,0.00461741,0.154883
1830,0,0.0690661,0.228,-0.005255,0.00786053,0.00317705,0.215654
1831,0,0.0730755,0.228,-0.004647,0.000535393,0.00216769,0.268436
1832,0,0.077078,0.228,-0.003997,-0.00451769,0.00186806,0.303509
1833,0,0.0810741,0.228,-0.003307,-0.00696359,0.0020529,0.319939
1834,0,0.0850641,0.228,-0.002583,-0.00770679,0.00237383,0.324695
1835,0,0.0890488,0.228,-0.001828,-0.00822506,0.00263005,0.326973
1836,0,0.0047032,0.232,-0.006006,0.0171476,0.00208497,-0.0420517
1837,0,0.008575,0.232,-0.007167,0.0205543,0.00191963,-0.0302107
1838,0,0.0125568,0.232,-0.00793,0.0223585,0.00182796,-0.0214553
1839,0,0.0165782,0.232,-0.008443,0.0247181,0.00200341,-0.00495217
1840,0,0.021,0.232,-0.008771,0.0260119,0.0027367,0.0105446
1841,0,0.0246705,0.232,-0.008982,0.0296378,0.00390167,0.063349
1842,0,0.0287241,0.232,-0.009022,0.0310351,0.00514646,0.111701
1843,0,0.0327787,0.232,-0.00893,0.0324059,0.00603496,0.0795296
1844,0,0.036831,0.232,-0.008769,0.0353244,0.0066193,0.0185823
1845,0,0.0408776,0.232,-0.00852,0.0377945,0.00699708,-0.0221463
1846,0,0.0449195,0.232,-0.008197,0.0378295,0.00702123,-0.0174136
1847,0,0.0489581,0.232,-0.00783,0.0350401,0.00712672,0.0166157
1848,0,0.0529909,0.232,-0.007404,0.033451,0.00751297,0.0346389
1849,0,0.0570179,0.232,-0.006923,0.0304718,0.00776712,0.0580362
1850,0,0.0610398,0.232,-0.006398,0.0260808,0.00685226,0.0886926
1851,0,0.0650574,0.232,-0.005839,0.0198288,0.00468061,0.133605
1852,0,0.0690712,0.232,-0.005255,0.0126649,0.00233901,0.188101
1853,0,0.0730806,0.232,-0.004647,0.00644325,0.00109193,0.236931
1854,0,0.0770831,0.232,-0.003997,0.0022318,0.00119668,0.268592
1855,0,0.0810791,0.232,-0.003307,-0.0000668533,0.00192073,0.28468
1856,0,0.0850692,0.232,-0.002583,-0.000942521,0.0027054,0.290246
1857,0,0.0890538,0.232,-0.001828,-0.00105817,0.00332528,0.290267
1858,0,0.0047083,0.236,-0.006006,0.0162995,0.00209763,-0.0446528
1859,0,0.0085801,0.236,-0.007167,0.0193226,0.00208578,-0.0356877
1860,0,0.0125619,0.236,-0.00793,0.0221495,0.00167276,-0.0217675
1861,0,0.0165832,0.236,-0.008443,0.0238131,0.00144872,-0.0136219
1862,0,0.021,0.236,-0.008771,0.0260391,0.00287743,0.0118176
1863,0,0.0246756,0.236,-0.008982,0.03024,0.00362869,0.0780911
1864,0,0.0287292,0.236,-0.009022,0.031528,0.00469487,0.13738
1865,0,0.0327837,0.236,-0.00893,0.0341631,0.00639289,0.0789715
1866,0,0.0368361,0.236,-0.008769,0.0392595,0.00739783,-0.0400349
1867,0,0.0408827,0.236,-0.00852,0.0410251,0.00772843,-0.0437986
